,name,date,code,market_name,market_key,v_kobo,kessan,p_kari,p_uri,bb,koutou,content
124,リベレステ,2000/12/13,8887,ＪＱ,野村證券,1000,5,"1,100,000円 - 1,400,000円",1100000,2000/11/24 - 2000/11/30,-28.18,埼玉県、千葉県を中心に、主に一次取得者向け分譲マンション（「ベルドゥムール」シリーズ）の企画・開発・設計及び施工監理業
125,アクシーズ,2000/12/12,1381,ＪＱ,大和証券エスビー,900000,6,420円 - 600円,480,2000/11/24 - 2000/11/29,+12.70,鶏肉の製造販売
126,プライム,2000/12/12,2684,ＪＱ,国際証券,1000,6,"1,800,000円 - 2,500,000円",2200000,2000/11/27 - 2000/11/30,+4.54,テレビショッピング
127,ポイント,2000/12/12,2685,ＪＱ,野村證券,1000000,2,700円 - 850円,700,2000/11/22 - 2000/11/29,+2.14,カジュアル衣料商品等の販売
128,サイトデザイン,2000/12/12,4818,マザーズ,ウィット・キャピタル証券、UFJつばさ証券,1500,3,"260,000円 - 360,000円",320000,2000/11/22 - 2000/11/29,+2.50,電子商取引（ＥＣ）に関するシステムの受託・開発及びＥＣサイト構築プロダクトの開発・販売等
129,東映アニメーション,2000/12/08,4816,ＪＱ,野村證券,2000000,3,"4,000円 - 5,000円",4300,2000/11/21 - 2000/11/27,-6.97,アニメーションの企画・製作、放映権の販売及びキャラクター商品化権の管理・販売等
130,メイコー,2000/12/08,6787,ＪＱ,大和証券エスビー,1200000,3,"800円 - 1,000円",1000,2000/11/21 - 2000/11/28,+23.00,プリント配線板の設計、製造販売
131,ブイ・テクノロジー,2000/12/08,7717,マザーズ,J.Ｐ.モルガン証券,3600,3,"2,000,000円 - 2,200,000円",2200000,2000/11/20 - 2000/11/27,-24.54,プラズマディスプレイ及び液晶ディスプレイ向け検査関連装置の製造・販売等
132,ジャパン・デジタル・コンテンツ,2000/12/05,4815,マザーズ,UFJつばさ証券,1500,3,"250,000円 - 350,000円",330000,2000/11/16 - 2000/11/21,+15.45,デジタルコンテンツ製作会社に対するサポート業務
133,田中精密工業,2000/12/05,7218,ＪＱ,日興ソロモン・スミス・バーニー証券,800000,3,700円 - 820円,750,2000/11/20 - 2000/11/24,+6.66,自動車部品、オートバイ部品、汎用・その他部品の製造・販売
134,ウッドフレンズ,2000/12/05,8886,ＪＱ,国際証券,1000,5,"450,000円 - 550,000円",450000,2000/11/17 - 2000/11/22,+6.66,美と空間性を重視した住宅の企画・設計・施工・販売
135,魚喜,2000/12/04,2683,ＪＱ,野村證券,500000,2,700円 - 900円,750,2000/11/15 - 2000/11/20,+13.33,鮮魚、寿司の小売店の経営
136,ネクストウェア,2000/12/01,4814,ナスダックジャパン,新光証券,1200,3,"700,000円 - 1,000,000円",900000,2000/11/14 - 2000/11/17,-12.22,データベースを中心としたコンピュータシステムのアウトソーシング事業及びデータベース利用技術によるコンサルティング事業
137,電通国際情報サービス,2000/11/30,4812,東証１部,野村證券,2500000,3,"7,000円 - 10,000円",9500,2000/11/10 - 2000/11/16,+12.21,システム開発、ソフトウェア製・商品の販売、情報処理・通信サービスの提供、情報機器の販売等の情報サービス事業
138,日本オプティカル,2000/11/29,2680,ＪＱ,野村證券,1000000,12,400円 - 500円,400,2000/11/09 - 2000/11/15,+15.00,コンタクトレンズ小売業
139,日本ベニア,2000/11/29,2682,ＪＱ,大和証券エスビー,800000,3,100円 - 120円,120,2000/11/09 - 2000/11/15,+191.66,住宅資材卸売業
140,日本トリム,2000/11/28,6788,ＪＱ,野村證券,1100000,3,"1,000円 - 1,300円",1030,2000/11/09 - 2000/11/14,+1.94,電解還元水整水器及びカートリッジ、家庭用電位治療器の製造及び販売
141,フォーバルテレコム,2000/11/28,9445,マザーズ,大和証券エスビー,1080,3,"120,000円 - 180,000円",150000,2000/11/13 - 2000/11/16,+34.00,通信サービスの提供
142,ゲオ,2000/11/24,2681,ナスダックジャパン,日興ソロモン・スミス・バーニー証券,1500,3,"1,000,000円 - 1,200,000円",1000000,2000/11/09 - 2000/11/14,-19.00,ビデオ、ＣＤ、ゲーム、書籍等のレンタル、リサイクル、新品販売などの店舗販売事業ならびに卸売販売事業
143,アスクル,2000/11/21,2678,ＪＱ,みずほ証券,3500000,5,"4,500円 - 6,000円",6000,2000/11/02 - 2000/11/09,0,"ＦＡＸ、インターネットを通じたオフィス関連用品のデリバリーサービス
"
144,セントラルスポーツ,2000/11/15,4801,ＪＱ,野村證券,2600000,3,"1,700円 - 2,000円",1700,2000/10/26 - 2000/11/01,+8.82,フィットネスクラブの運営・運営受託及び付帯する業務
145,ディックスクロキ,2000/11/14,8884,ＪＱ,新光証券,700000,3,370円 - 470円,390,2000/10/27 - 2000/11/01,+16.66,賃貸マンションを中心とする事業用ビルの企画・設計、施工・管理
146,高千穂交易,2000/11/09,2676,ＪＱ,野村證券,1000000,3,"1,400円 - 1,600円",1400,2000/10/20 - 2000/10/26,+8.57,"エレクトロニクス応用機器等（情報ネットワーク機器・セキュリティ機器・
メーリング機器・データ入力機器）及び半導体・機構部品の輸出入及び販売
並びにシステム設計・システム運用受託等サービス"
147,おりこんダイレクトデジタル,2000/11/06,4800,ナスダックジャパン,新光証券,1500,3,"1,400,000円 - 1,800,000円",1400000,2000/10/19 - 2000/10/24,0,"音楽情報に関するデータベース事業及び移動体通信キャリアへのコンテンツ提供
事業等"
148,ハードオフコーポレーション,2000/11/01,2674,ＪＱ,野村證券,1500000,3,"1,050円 - 1,200円",1150,2000/10/16 - 2000/10/19,+6.08,ＰＣ，ＡＶ機器、本、生活雑貨を中心としたリサイクル品販売事業
149,日本エル・シー・エー,2000/10/31,4798,ナスダックジャパン,大和証券エスビー,1000000,5,340円 - 380円,370,2000/10/13 - 2000/10/18,+48.64,マネジメントコンサルティング事業等
150,ダイナック,2000/10/26,2675,ナスダックジャパン,大和証券エスビー,1000000,12,500円 - 600円,500,2000/10/06 - 2000/10/13,-10.00,各種業態の飲食店の経営及び経営の受託
151,ローランド　ディー．ジー．,2000/10/26,6789,東証２部,野村證券,2000000,3,"1,150円 - 1,300円",1170,2000/10/10 - 2000/10/13,-21.36,プロッタ、業務用大型プリンター等コンピューター周辺機器の製造及び販売
152,夢みつけ隊,2000/10/25,2673,ＪＱ,国際証券,1000000,3,"1,000円 - 1,500円",1100,2000/10/06 - 2000/10/13,-54.54,中高年男性を中心ターゲットとする通信販売による小売業
153,アイ・シー・エフ,2000/10/25,4797,マザーズ,大和証券エスビー,1500,3,"700,000円 - 900,000円",700000,2000/10/05 - 2000/10/12,-45.71,マーケットプレイス構築事業およびインターネット関連事業を総合的に支援するウェブコンサルタント業務
154,平賀,2000/10/24,7863,ＪＱ,大和証券エスビー,800000,3,600円 - 800円,780,2000/10/04 - 2000/10/11,+1.28,折込広告（チラシ）を中心とした印刷物の製造販売
155,スカイパーフェクト・コミュニケーションズ,2000/10/20,4795,マザーズ,野村證券,465000,3,"280,000円 - 320,000円",320000,2000/10/02 - 2000/10/10,-7.81,衛星放送における顧客管理業務・放送番組送出業務等
156,インターナショナル・トレーディング・コーポレーション,2000/10/19,2670,ＪＱ,野村證券,5000000,3,"3,000円 - 3,700円",3700,2000/09/29 - 2000/10/05,-19.45,衣料品、靴、雑貨等の輸入卸等
157,アクティ二十一,2000/10/19,2672,ＪＱ,大和証券エスビー,1500,3,"700,000円 - 1,000,000円",850000,2000/10/02 - 2000/10/06,-13.05,ポロ・ラルフローレンの紳士衣料品及び、バッグ、マフラー等の卸売り・販売
158,カネ美食品,2000/10/18,2669,ＪＱ,東海丸万証券,800000,3,"2,700円 - 3,200円",2950,2000/09/28 - 2000/10/05,+8.47,弁当・寿司・おにぎり・惣菜等の製造・加工・販売及び外食事業
159,エフ・ディ・シィ・プロダクツ,2000/10/18,2671,東証２部,野村證券,1700000,2,"880円 - 1,000円",880,2000/09/28 - 2000/10/04,-21.59,ジュエリー、ウェア、バッグ等の企画・製造・小売業および飲食業
160,バンプレスト,2000/10/18,7854,東証２部,大和証券エスビー,1800000,3,"2,400円 - 3,000円",2800,2000/09/28 - 2000/10/04,-39.64,アミューズメントゲーム機器及び景品等の企画・開発・販売、アミューズメント施設の運営及び家庭用ゲームソフトの企画・開発・販売
161,軽貨急配,2000/10/18,9374,大証２部,大和証券エスビー,2000000,3,"1,500円 - 2,100円",1500,2000/09/29 - 2000/10/04,-31.33,貨物運送受託業務及び委託事業主開発業務
162,デザインエクスチェンジ,2000/10/17,4794,マザーズ,国際証券,1950,12,"600,000円 - 900,000円",900000,2000/09/27 - 2000/10/04,-33.33,デザインコンテンツ（素材）の企画・制作・販売及びデザインエクスチェンジの運営等
163,トーシン,2000/10/11,9444,ナスダックジャパン,国際証券,1500,4,"650,000円 - 900,000円",750000,2000/09/25 - 2000/09/28,-10.00,移動体通信キャリアが提供する携帯電話・PHSサービス回線の加入の取次ぎ及び移動体通信機器、OA機器関連の販売、不動産賃貸等
164,ダン,2000/10/06,2668,大証２部,日興ソロモン・スミス・バーニー証券,700000,2,400円 - 600円,400,2000/09/20 - 2000/09/25,+130.00,靴下及びパンスト・タイツの企画販売等
165,東京ファイナンシャルプランナーズ,2000/10/06,4792,ナスダックジャパン,国際証券,700,3,"800,000円 - 1,000,000円",1000000,2000/09/21 - 2000/09/26,+15.00,ファイナンシャル･プランナーの教育・研修事業及びコンサルティング事業等
166,ＮＥＣマシナリー,2000/10/06,6344,大証２部,大和証券エスビー,3000000,3,"4,000円 - 5,000円",5000,2000/09/19 - 2000/09/25,-13.00,半導体製造装置、電子部品製造装置、ＦＡシステムライン等の設計・製造・販売。
167,フジトミ,2000/10/06,8740,ＪＱ,新光証券,600000,3,380円 - 460円,420,2000/09/20 - 2000/09/25,+9.52,商品先物取引業
168,インプレス,2000/10/06,9479,東証１部,大和証券エスビー,23000,3,"400,000円 - 580,000円",580000,2000/09/19 - 2000/09/25,+72.41,書籍、雑誌等の出版及びインターネットを利用した各種サービス事業。
169,富士通ビー・エス・シー,2000/10/04,4793,ＪＱ,日興ソロモン・スミス・バーニー証券,3700000,3,"4,000円 - 5,000円",5000,2000/09/19 - 2000/09/22,+78.00,ソフトウェア開発、ソフトウェアサービスの提供及びパッケージソフトウェアの販売等
170,全国朝日放送,2000/10/03,9409,東証１部,大和証券エスビー,220000,3,"330,000円 - 430,000円",400000,2000/09/11 - 2000/09/20,-6.25,"放送法によるテレビジョン、その他一般放送事業。
テレビ放送事業（９４．２％）、音楽出版事業（３．１％）、その他（２．７％）の事業内訳（平成１２年３月期）。"
171,オーイズミ,2000/10/02,6428,ＪＱ,新光証券,800000,3,"1,500円 - 1,900円",1900,2000/09/14 - 2000/09/20,+1.05,遊技場(主にパチンコホール)向け自動サービス機器、システム機器等の製造･販売、カードシステム等の販売、不動産賃貸業
172,オートウェーブ,2000/09/22,2666,ＪＱ,大和証券エスビー,1000000,3,"1,200円 - 1,500円",1500,2000/09/04 - 2000/09/08,+6.66,カー用品の販売及びそれに付随するサービス
173,イメージワン,2000/09/22,2667,ナスダックジャパン,国際証券,1480,3,"1,050,000円 - 1,250,000円",1250000,2000/09/06 - 2000/09/11,+4.00,医療画像ネットワークシステムの開発・販売、衛星画像受信処理システム及びＣＧ制作関連システムの構築・販売並びに衛星画像とその受信権の販売
174,インテックコミュニケーションズ,2000/09/22,9443,マザーズ,東京三菱証券,3000000,12,"1,000円 - 1,500円",1500,2000/09/06 - 2000/09/11,-10.00,付加価値通信サービスの提供、通信ソフトの開発・販売、通信設備の管理・運営等
175,カワチ薬品,2000/09/21,2664,ＪＱ,日興ソロモン・スミス・バーニー証券,1790000,3,"6,000円 - 7,000円",7000,2000/09/06 - 2000/09/11,+7.14,医薬品、化粧品、日用雑貨、食料品および酒類等を販売するドラッグストア
176,サイバー・コミュニケーションズ,2000/09/21,4788,ナスダックジャパン,野村證券,7000,3,"200,000円 - 350,000円",350000,2000/09/01 - 2000/09/07,+122.85,インターネットや商用オンライン･サービス等のネットワーク上の広告の提案、企画、製作、運営及び広告スペースの購入、販売
177,ドリーム・トレイン・インターネット,2000/09/21,4791,ナスダックジャパン,大和証券エスビー,1100,3,"2,000,000円 - 2,800,000円",2800000,2000/09/05 - 2000/09/11,-3.57,インターネット接続およびその関連サービス
178,野田スクリーン,2000/09/20,6790,ナスダックジャパン,日興ソロモン・スミス・バーニー証券,1385,4,"2,300,000円 - 3,300,000円",3300000,2000/09/04 - 2000/09/07,+96.96,スクリーン印刷法を用いてのプリント配線板加工事業等
179,伊藤伊,2000/09/19,2663,ＪＱ,国際証券,1200000,3,550円 - 650円,570,2000/08/31 - 2000/09/05,+7.01,化粧品・日用品の卸売
180,ネクストコム,2000/09/19,2665,ナスダックジャパン,ゴールドマン・サックス証券、野村證券,1500,3,"5,000,000円 - 6,500,000円",6500000,2000/08/30 - 2000/09/05,-7.69,ネットワーク分野におけるコンサルティング、機器販売、ネットワーク構築、ネットワーク運用およびネットワーク保守サービスの提供など
181,日本コンピュータグラフィック,2000/09/19,4787,マザーズ,富士証券,1750,3,"550,000円 - 650,000円",650000,2000/08/28 - 2000/09/01,+7.69,デジタル地図及び地理情報システムの製作販売及びデジタル地図と付随情報の配信等
182,エス・イー・ラボ,2000/09/19,4789,ナスダックジャパン,新光証券,1000000,3,"1,000円 - 1,200円",1200,2000/08/31 - 2000/09/05,-16.66,ＳＥサービス事業、パッケージ事業および情報機器等の事業
